"Number","Group","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","Publication Species Name","tsn","tsn rank","Wet_Mass","DM/WM","Dry_Mass","Carbon_Mass","MR_original","MR","Temp","MR_25","type_MR","O2 original J/mL","Reference","Source","Comments","Measure","Temp_original","Unit","MR_mL/min","MR_kJ/h","MR_Watt","Mass_mean","SMR","Species2","BMR","dBMR","dMsum","d Scope","Diet Grp","PP Grp","Year","Loc","Original_Source","MR_type"
10047,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.295,0.3,0.0885999996150246,0.0442999998075123,0.00150076421384123,0.00150076421384123,"24",0.00161180487608611,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10048,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.297,0.3,0.0890999991717934,0.0445499995858967,0.000658804330556916,0.000658804330556916,"24",0.000707548875822689,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10049,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.305,0.3,0.0914999991432541,0.045749999571627,0.000745246311593664,0.000745246311593664,"24",0.00080038664823796,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10050,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.306,0.3,0.0916666668543925,0.0458333334271962,0.000485389285287803,0.000485389285287803,"24",0.000521302953262985,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.308,0.3,0.0923333324096085,0.0461666662048042,0.00044283022465523,0.00044283022465523,"24",0.000475594972744412,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10052,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.317,0.3,0.0951499994253158,0.0475749997126579,0.000776761220180298,0.000776761220180298,"24",0.000834233326390907,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10053,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.327,0.3,0.0981000005918267,0.0490500002959133,0.00079900179555122,0.00079900179555122,"24",0.000858119468863654,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10054,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.332,0.3,0.0996499993032657,0.0498249996516328,0.000947013227901207,0.000947013227901207,"24",0.001017082180113,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10055,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.334,0.3,0.100149999163001,0.0500749995815006,0.000836622798645186,0.000836622798645186,"24",0.000898524027868231,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10056,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.342,0.3,0.102500001087611,0.0512500005438053,0.000603396261803644,0.000603396261803644,"24",0.0006480411966234,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10057,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.344,0.3,0.103050000921783,0.0515250004608916,0.000924542213418934,0.000924542213418934,"24",0.000992948548474475,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10058,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.351,0.3,0.105150000720942,0.0525750003604708,0.00124076068900449,0.00124076068900449,"24",0.00133256384324005,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10060,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.355,0.3,0.106400000500028,0.0532000002500139,0.0011529762868121,0.0011529762868121,"24",0.00123828432471671,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10061,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.361,0.3,0.108350001083804,0.054175000541902,0.00146119327679663,0.00146119327679663,"24",0.00156930610866379,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10062,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.362,0.3,0.108699998977237,0.0543499994886186,0.0010259076901585,0.0010259076901585,"24",0.00110181399726969,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10063,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.372,0.3,0.111500000671581,0.0557500003357905,0.00197766904218671,0.00197766904218671,"24",0.00212399561242358,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10064,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.383,0.3,0.114999999906365,0.0574999999531823,0.00133529303988415,0.00133529303988415,"24",0.00143409058720854,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10065,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.386,0.3,0.115650000770485,0.0578250003852424,0.00105202094228129,0.00105202094228129,"24",0.00112985935357136,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10066,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.392,0.3,0.117500000917785,0.0587500004588923,0.00146526648217731,0.00146526648217731,"24",0.00157368068811693,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10067,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.393,0.3,0.118000000731939,0.0590000003659696,0.00093920577710496,0.00093920577710496,"24",0.00100869706062046,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10068,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.403,0.3,0.121049998947035,0.0605249994735176,0.000892983707558172,0.000892983707558172,"24",0.000959055047310707,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10069,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.418,0.3,0.125500001208764,0.0627500006043818,0.000538917734315592,0.000538917734315592,"24",0.000578791940777877,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10070,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.425,0.3,0.127599998711602,0.0637999993558008,0.000680345341301213,0.000680345341301213,"24",0.000730683693293193,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10071,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.427,0.3,0.128200001421996,0.0641000007109982,0.00208817443875377,0.00208817443875377,"24",0.00224267723834317,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10072,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.436,0.3,0.130850000911141,0.0654250004555705,0.00119578327631575,0.00119578327631575,"24",0.00128425857821784,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10073,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.442,0.3,0.132500000526948,0.0662500002634738,0.000682487380177027,0.000682487380177027,"24",0.000732984220366641,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10074,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.447,0.3,0.133950000634064,0.0669750003170322,0.00177754852493555,0.00177754852493555,"24",0.00190906829570358,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10075,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.448,0.3,0.134549999349463,0.0672749996747316,0.000967748362825998,0.000967748362825998,"24",0.0010393514954857,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10076,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.461,0.3,0.138199999033199,0.0690999995165994,0.000910724007840408,0.000910724007840408,"24",0.000978107941985583,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10077,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.467,0.3,0.140100001520772,0.0700500007603861,0.00207165238964738,0.00207165238964738,"24",0.00222493273253273,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10078,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.472,0.3,0.141500000045513,0.0707500000227567,0.000744106649114202,0.000744106649114202,"24",0.000799162662801374,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10079,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.481,0.3,0.144199999872695,0.0720999999363476,0.000985925286418413,0.000985925286418413,"24",0.00105887331897288,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10080,"Seedling","Eukaryota","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","Tree Seedling","9speciesGH","9speciesGH","NA","NA",0.522,0.3,0.156499999321644,0.0782499996608221,0.00303663843954228,0.00303663843954228,"24",0.00326131753317685,"Dark respiration","20 J/mL","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Makarieva et al. (2008)",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
